zip_code,city,state,latitude,longitude
24851,itaborai,RJ,-22.820541857196446,-42.89208431263522
24851,itaboraí,RJ,-22.81860972142344,-42.895893921508005
24855,itaborai,RJ,-22.773566203224963,-42.91539291917065
24855,itaboraí,RJ,-22.77138246647182,-42.92075363939642
24856,itaborai,RJ,-22.757232252949454,-42.910223314988265
24856,itaboraí,RJ,-22.7657011091186,-42.91432128572905
24857,itaborai,RJ,-22.760534921999977,-42.93148699999995
24857,itaboraí,RJ,-22.760534921999977,-42.93148699999995
24858,itaborai,RJ,-22.771284444414984,-42.92073164311616
24858,itaboraí,RJ,-22.778822388302704,-42.93841243300817
24859,itaborai,RJ,-22.773342436121627,-42.90966904993864
24859,itaboraí,RJ,-22.77397106549612,-42.911544520769624
24860,itaborai,RJ,-22.783669409770976,-42.920514201030294
24860,itaboraí,RJ,-22.79809765599998,-42.91411999999997
24865,itaborai,RJ,-22.742759698159883,-42.91668091799642
24866,itaborai,RJ,-22.734662980008952,-42.930736612391534
24866,itaboraí,RJ,-22.730003974340647,-42.9408800871502
24867,itaborai,RJ,-22.760654413506494,-42.871308589782444
24868,itaborai,RJ,-22.727846072187585,-42.95112813684848
24875,itaborai,RJ,-22.71714484756394,-42.88755377369433
24876,itaborai,RJ,-22.7125342435385,-42.89540473111652
24876,itaboraí,RJ,-22.7125342435385,-42.89540473111652
24877,itaborai,RJ,-22.745612949418724,-42.884479445017966
24890,tangua,RJ,-22.73511454758881,-42.72819732708133
24890,tanguá,RJ,-22.73547911402604,-42.72697331407286
24900,marica,RJ,-22.920230580988488,-42.83593658763894
24900,maricá,RJ,-22.918691259310226,-42.82458045393888
24900,rio de janeiro,RJ,-22.862771748542897,-43.49195790452421
24901,marica,RJ,-22.92450392369946,-42.81981659900421
24901,maricá,RJ,-22.91957786936473,-42.82003934556519
24902,marica,RJ,-22.927371208366637,-42.830578217016054
24902,maricá,RJ,-22.92334676981207,-42.81669067022813
24903,marica,RJ,-22.91164882523138,-42.806093461578946
24903,maricá,RJ,-22.911988714070873,-42.80615639624208
24904,marica,RJ,-22.911006128535067,-42.817607235064344
24904,maricá,RJ,-22.905686033107195,-42.810313193913565
24905,marica,RJ,-22.934535219557365,-42.911752855372335
24908,marica,RJ,-22.89652151506245,-42.80654808010597
24908,maricá,RJ,-22.911246757021186,-42.8129512963204
24909,marica,RJ,-22.91370410629557,-42.81004585358576
24910,marica,RJ,-22.895953023136546,-42.84243328776303
24911,marica,RJ,-22.90263949790544,-42.835591793593146
24912,marica,RJ,-22.91126659767801,-42.83531740178512
24912,maricá,RJ,-22.910419890587004,-42.82606682792846
24913,inoa,RJ,-22.908095225225264,-42.822558497094136
24913,marica,RJ,-22.914988673692367,-42.836972128298285
24913,maricá,RJ,-22.911640832603798,-42.822506236738356
24914,inoa,RJ,-22.92026854540756,-42.88937729937605
24914,marica,RJ,-22.92384085896461,-42.856929416391125
24914,maricá,RJ,-22.921478426298766,-42.85054626201408
24915,marica,RJ,-22.955984494690547,-42.80761537855785
24916,marica,RJ,-22.944576333355766,-42.82844129113664
24917,marica,RJ,-22.971898333199455,-42.930603970729976
24921,marica,RJ,-22.95260981760148,-42.808872638137295
24922,marica,RJ,-22.948079428147267,-42.70346035503911
24922,maricá,RJ,-22.954400999999997,-42.7030965
24923,marica,RJ,-22.95525000731088,-42.69143649965572
24924,marica,RJ,-22.91271186888103,-42.70181683740352
24927,marica,RJ,-22.897394796408843,-42.78453778244015
24930,marica,RJ,-22.92683395583818,-42.89575914903535
24930,maricá,RJ,-22.92456457171659,-42.90433544490234
24931,marica,RJ,-22.93423472274383,-42.88096381799119
24931,maricá,RJ,-22.93730000439465,-42.890706834719154
24932,marica,RJ,-22.917275718637768,-42.89500508068861
24933,marica,RJ,-22.95524625759227,-42.867475280690094
24933,maricá,RJ,-22.963326543813054,-42.96358985900252
24934,marica,RJ,-22.947746569384165,-42.87886504373728
24934,maricá,RJ,-22.934017928061674,-42.94721530526795
24935,marica,RJ,-22.950970620400135,-42.94683341061871
24936,marica,RJ,-22.954005534223143,-42.966341039278184
24936,maricá,RJ,-22.96041335880632,-42.98462188371834
24937,marica,RJ,-22.95278607269627,-42.994740583237984
24937,maricá,RJ,-22.941347622978213,-42.9878854292979
24938,marica,RJ,-22.935364089736186,-42.971046181368436
24939,marica,RJ,-22.91771526335445,-42.95811180963159
24940,marica,RJ,-22.925330419262835,-42.93921228941085
24940,maricá,RJ,-22.942870073915827,-42.96005632145394
24941,marica,RJ,-22.913221103749397,-42.837959070033506
24942,marica,RJ,-22.931652964702792,-42.92996060036813
24942,maricá,RJ,-22.926007508602112,-42.86480550086615
24943,marica,RJ,-22.909254382881425,-42.924990228540864
24943,maricá,RJ,-22.910626427490907,-42.93000965758706
24944,marica,RJ,-22.895417130271863,-42.93652529111506
24944,maricá,RJ,-22.896241836040506,-42.93984832111869
25010,duque de caxias,RJ,-22.79046925687479,-43.31481452785819
25011,duque de caxias,RJ,-22.79147465769091,-43.31300811498576
25015,duque de caxias,RJ,-22.780222493712095,-43.31660541678868
25020,duque de caxias,RJ,-22.778944166984587,-43.308623507384866
25025,duque de caxias,RJ,-22.78456265700059,-43.3231360919681
25030,duque de caxias,RJ,-22.7735214191938,-43.311396817507145
25035,duque de caxias,RJ,-22.755338688692213,-43.308531682770784
25036,duque de caxias,RJ,-22.749595823587462,-43.316204756652816
25040,duque de caxias,RJ,-22.74090063654044,-43.31546716030017
25041,duque de caxias,RJ,-22.73578083363829,-43.31812761723224
25042,duque de caxias,RJ,-22.735919924749762,-43.3119360459995
25044,duque de caxias,RJ,-22.673553889158278,-43.28482574712924
25045,duque de caxias,RJ,-22.722818281793867,-43.3139157796674
25046,duque de caxias,RJ,-22.72351123290818,-43.32148642883789
25050,duque de caxias,RJ,-22.753304486524154,-43.29699642294105
25051,duque de caxias,RJ,-22.761267896992525,-43.29298558604593
25055,duque de caxias,RJ,-22.75739662652191,-43.28166913009442
25056,duque de caxias,RJ,-22.754464821426602,-43.27704746595215
25060,duque de caxias,RJ,-22.76405759011258,-43.30041310063685
25065,duque de caxias,RJ,-22.7574077930847,-43.28687072573676
25070,duque de caxias,RJ,-22.78016279197431,-43.30430364671711
25071,duque de caxias,RJ,-22.78540692093292,-43.301837011358415
25075,duque de caxias,RJ,-22.774125027079158,-43.29092658055662
25080,duque de caxias,RJ,-22.759685746162333,-43.29297061113347
25081,duque de caxias,RJ,-22.616954100233503,-43.30647643663495
25085,duque de caxias,RJ,-22.79583417251553,-43.291526151554045
25086,duque de caxias,RJ,-22.754121943948885,-43.28647151207924
25211,duque de caxias,RJ,-22.67066808633434,-43.26255563331919
25212,duque de caxias,RJ,-22.676473601000435,-43.257020025423316
25213,duque de caxias,RJ,-22.6749107167218,-43.27620037015547
25214,duque de caxias,RJ,-22.689731933072384,-43.26636955304457
25215,duque de caxias,RJ,-22.682590790490554,-43.27404135699872
25220,duque de caxias,RJ,-22.685430142678285,-43.246655392379644
25221,duque de caxias,RJ,-22.698003956438836,-43.248105354217515
25222,duque de caxias,RJ,-22.674399472877496,-43.24560662384228
25223,duque de caxias,RJ,-22.683322481003053,-43.25395359470418
25225,duque de caxias,RJ,-22.696323342560508,-43.271184575072574
25230,duque de caxias,RJ,-22.689741624685315,-43.2826886930124
25231,duque de caxias,RJ,-22.683563816603137,-43.29906896652288
25233,duque de caxias,RJ,-22.70350739511343,-43.29957916081139
25235,duque de caxias,RJ,-22.70286437220505,-43.316000177534626
25237,duque de caxias,RJ,-22.753574853365865,-43.305893071458286
25240,duque de caxias,RJ,-22.645633194906285,-43.28709135535513
25241,duque de caxias,RJ,-22.571208,-43.31268449999998
25243,duque de caxias,RJ,-22.659524930411084,-43.296332311051046
25245,duque de caxias,RJ,-22.59128608480469,-43.312298090959736
25250,duque de caxias,RJ,-22.60728606434383,-43.298574737764866
25251,duque de caxias,RJ,-22.654106039654454,-43.277992730628625
25253,duque de caxias,RJ,-22.612060153892074,-43.28185276890751
25255,duque de caxias,RJ,-22.644539050348147,-43.27860193918141
25260,duque de caxias,RJ,-22.65362737697551,-43.27588967098969
25261,duque de caxias,RJ,-22.645303761933242,-43.26203372616665
25264,duque de caxias,RJ,-22.64520106741496,-43.23736687845677
25265,duque de caxias,RJ,-22.649550626444306,-43.230341289921746
25266,duque de caxias,RJ,-22.638767280531916,-43.2218184372897
25267,duque de caxias,RJ,-22.63517083859032,-43.24735328154284
25268,duque de caxias,RJ,-22.652696249418973,-43.2761256498613
25270,duque de caxias,RJ,-22.623874594466177,-43.23981472381287
25271,duque de caxias,RJ,-22.63746113941411,-43.22617580587021
25272,duque de caxias,RJ,-22.62425914893622,-43.21652128956865
25275,duque de caxias,RJ,-22.63887775891837,-43.22692540844416
25510,sao joao de meriti,RJ,-22.790584267077218,-43.37578635666785
25510,são joão de meriti,RJ,-22.7909593305395,-43.37492888934263
25515,sao joao de meriti,RJ,-22.79736413848736,-43.36453986407995
25515,são joão de meriti,RJ,-22.798969693030898,-43.36308287251767
25520,sao joao de meriti,RJ,-22.80374749692892,-43.37535192500613
25520,são joão de meriti,RJ,-22.80311219833332,-43.376255605111034
25525,sao joao de meriti,RJ,-22.7960914149175,-43.38301165671147
25525,são joão de meriti,RJ,-22.79636444403209,-43.381131164206
25530,sao joao de meriti,RJ,-22.806148951206037,-43.39006374882415
25530,são joão de meriti,RJ,-22.805481905186603,-43.391207809356914
25535,sao joao de meriti,RJ,-22.791115564728518,-43.402439665830585
25535,são joão de meriti,RJ,-22.791361822624808,-43.403410132010066
25540,sao joao de meriti,RJ,-22.78393133007254,-43.396886089192634
25540,são joão de meriti,RJ,-22.78479436579674,-43.39838500919829
25545,sao joao de meriti,RJ,-22.78890246311288,-43.364679796476715
25545,são joão de meriti,RJ,-22.794572596743837,-43.23995505616526
25550,sao joao de meriti,RJ,-22.77530468614263,-43.382622515969196
25550,são joão de meriti,RJ,-22.77484568962491,-43.38388929912737
25555,sao joao de meriti,RJ,-22.781180868932775,-43.37036148046975
25555,são joão de meriti,RJ,-22.78177538585082,-43.37059496801802
25560,sao joao de meriti,RJ,-22.770009454680405,-43.369774232829414
25560,são joão de meriti,RJ,-22.77014135063442,-43.37024403350604
25561,sao joao de meriti,RJ,-22.767139874725334,-43.37967287550244
25561,são joão de meriti,RJ,-22.776071911302793,-43.36268646872198
25565,sao joao de meriti,RJ,-22.783511233222168,-43.35960248101663
25565,são joão de meriti,RJ,-22.781172757217863,-43.36082879961715
25570,sao joao de meriti,RJ,-22.767888978092113,-43.351721116816336
25570,são joão de meriti,RJ,-22.76673749150079,-43.3510971587698
25571,sao joao de meriti,RJ,-22.764441425299708,-43.34782242029574
25571,são joão de meriti,RJ,-22.764360551956912,-43.338494455592105
25575,sao joao de meriti,RJ,-22.77048093675284,-43.34051530613416
25575,são joão de meriti,RJ,-22.770820402511255,-43.34326870713369
25576,sao joao de meriti,RJ,-22.778493946208425,-43.35230953106546
25576,são joão de meriti,RJ,-22.775805499999933,-43.35145902299996
25580,sao joao de meriti,RJ,-22.78309760793179,-43.34169602442674
25580,são joão de meriti,RJ,-22.784221468854632,-43.33968294676391
25581,sao joao de meriti,RJ,-22.788358595354627,-43.34742946626643
25581,são joão de meriti,RJ,-22.78889197282541,-43.34563833520046
25585,sao joao de meriti,RJ,-22.793402250639865,-43.3385917030129
25585,são joão de meriti,RJ,-22.79508428447789,-43.33596534197603
25586,sao joao de meriti,RJ,-22.797847373624897,-43.33675380206596
25586,são joão de meriti,RJ,-22.799698914317208,-43.339013785871835
25610,petropolis,RJ,-22.50247578295014,-43.16853513119054
25610,petrópolis,RJ,-22.500618540689914,-43.16789553119455
25615,petropolis,RJ,-22.495655173140985,-43.15564603510338
25615,petrópolis,RJ,-22.498409477357573,-43.15899646414244
25620,petropolis,RJ,-22.510277692817034,-43.17555240805799
25620,petrópolis,RJ,-22.509993030298286,-43.1748937213646
25625,petropolis,RJ,-22.515833232502803,-43.17151559228044
25625,petrópolis,RJ,-22.51578199610526,-43.170605188846686
25630,petropolis,RJ,-22.524387943289163,-43.16127706242776
25630,petrópolis,RJ,-22.522613994256044,-43.16558469028214
25635,petropolis,RJ,-22.528543666247533,-43.17638508327797
25635,petrópolis,RJ,-22.531469743021272,-43.17775257430192
25638,petropolis,RJ,-22.527613067650595,-43.17220132292643
25640,petropolis,RJ,-22.52295726587256,-43.18351093853915
25640,petrópolis,RJ,-22.52177960654123,-43.18392251173411
25645,petropolis,RJ,-22.540950407954835,-43.20089076260427
25645,petrópolis,RJ,-22.539897428833047,-43.20324656091457
25650,petropolis,RJ,-22.531131519010874,-43.21185268571361
25650,petrópolis,RJ,-22.52995629894324,-43.21760747461425
25651,petropolis,RJ,-22.525289182907926,-43.212830062004045
25651,petrópolis,RJ,-22.52266372910283,-43.206920648242296
25655,petropolis,RJ,-22.52054622032921,-43.19128753648352
25655,petrópolis,RJ,-22.52000200476993,-43.18973351936891
25660,petropolis,RJ,-22.512165577049103,-43.20479077343528
25660,petrópolis,RJ,-22.51152093385255,-43.204462137017934
25665,petropolis,RJ,-22.509469486404154,-43.21983550597661
25665,petrópolis,RJ,-22.507731554696786,-43.219786292852746
25670,petropolis,RJ,-22.48883803780398,-43.21099380854584
25670,petrópolis,RJ,-22.49181129160947,-43.20841882009635
25675,petropolis,RJ,-22.496974687730848,-43.200859481931055
25675,petrópolis,RJ,-22.497048210684316,-43.19898203918293
25680,petropolis,RJ,-22.48884154711514,-43.183658255672725
25680,petrópolis,RJ,-22.493941227833325,-43.184327328515785
25684,petropolis,RJ,-22.50733023550956,-43.192545866388265
25685,petropolis,RJ,-22.508120899187972,-43.18139655952859
25685,petrópolis,RJ,-22.508209486799522,-43.18154611543291
25689,petropolis,RJ,-22.50910898557073,-43.18746713926714
25710,petropolis,RJ,-22.47536130237579,-43.14824942732855
25710,petrópolis,RJ,-22.4764960912765,-43.148929881030206
25715,petropolis,RJ,-22.471888617834498,-43.16195650719511
25715,petrópolis,RJ,-22.46802329417005,-43.162683325457564
25716,petropolis,RJ,-22.48026413437911,-43.15522947420123
25720,petropolis,RJ,-22.430810892806512,-43.14001945146887
25720,petrópolis,RJ,-22.44149594675917,-43.146354477416715
25725,petropolis,RJ,-22.427612955566268,-43.196266089534305
25725,petrópolis,RJ,-22.429580439689797,-43.232132056042026
25730,petropolis,RJ,-22.409011948119847,-43.131660505912286
25730,petrópolis,RJ,-22.406854447918185,-43.130317717433066
25740,petropolis,RJ,-22.373077527624794,-43.128472586522236
25740,petrópolis,RJ,-22.38178766216454,-43.131923229066246
25745,petropolis,RJ,-22.39193113745247,-43.1074335113259
25745,petrópolis,RJ,-22.388225293877003,-43.115174196851925
25750,petropolis,RJ,-22.334013891276363,-43.12690856444267
25750,petrópolis,RJ,-22.36849511604655,-43.1428706648803
25755,petropolis,RJ,-22.330224367255344,-43.16904237662616
25755,petrópolis,RJ,-22.343353355666693,-43.162914925725005
25770,petropolis,RJ,-22.269884048577207,-43.07604028184528
25770,petrópolis,RJ,-22.2627466244458,-43.08160090931104
25780,sao jose do vale do rio preto,RJ,-22.174996914066053,-42.93582057844612
25780,são josé do vale do rio preto,RJ,-22.165840382564134,-42.94448582335444
25802,tres rios,RJ,-22.11739748373258,-43.20576640913196
25802,três rios,RJ,-22.116300287376635,-43.20649500232543
25803,tres rios,RJ,-22.117251836583403,-43.21212400972918
25803,três rios,RJ,-22.115947388699286,-43.2105945237789
25804,tres rios,RJ,-22.117729790420597,-43.21111082066145
25804,três rios,RJ,-22.11677189135251,-43.21144564571342
25805,tres rios,RJ,-22.113697828012615,-43.21353913477657
25805,três rios,RJ,-22.115037503887276,-43.21465586781383
25806,tres rios,RJ,-22.11614198531149,-43.22232138363929
25806,três rios,RJ,-22.11775270994859,-43.223943566816786
25807,tres rios,RJ,-22.108307766541373,-43.20855043330199
25807,três rios,RJ,-22.1105528359053,-43.210985465739164
25808,tres rios,RJ,-22.103288282515567,-43.20814803679321
25808,três rios,RJ,-22.10697141369887,-43.21144524937798
25809,tres rios,RJ,-22.100460571358802,-43.217553889189205
25809,três rios,RJ,-22.1016638990666,-43.21235005545119
25810,tres rios,RJ,-22.090444078320456,-43.21694458613598
25810,três rios,RJ,-22.089321176026196,-43.22009476813665
25811,tres rios,RJ,-22.10599930861642,-43.18781812821359
25811,três rios,RJ,-22.10582316208083,-43.18235401595631
25812,tres rios,RJ,-22.105082776587317,-43.192712268933825
25812,três rios,RJ,-22.10638326140791,-43.19023445830403
25815,tres rios,RJ,-22.110448045786477,-43.19678671690722
25815,três rios,RJ,-22.110375445881083,-43.19669518414484
25820,tres rios,RJ,-22.11553490372202,-43.189494861392355
25820,três rios,RJ,-22.120041961409868,-43.182182874315075
25821,tres rios,RJ,-22.12262458529054,-43.171388079549885
25821,três rios,RJ,-22.120325496890587,-43.17731741221361
25845,areal,RJ,-22.243707999292415,-43.09854917159979
25850,paraiba do sul,RJ,-22.16471291068577,-43.292192184075134
25850,paraíba do sul,RJ,-22.16176530264332,-43.292386571738234
25860,paraiba do sul,RJ,-22.219494220609345,-43.3134821240926
25860,werneck,RJ,-22.216803086951,-43.31539176239894
25870,comendador levy gasparian,RJ,-22.03394176340095,-43.212766283950224
25875,afonso arinos,RJ,-22.01222443747746,-43.33712310426437
25880,sapucaia,RJ,-21.991298401698998,-42.907704214292544
25882,anta,RJ,-22.23220392930023,-43.05266133211299
25882,sapucaia,RJ,-21.99341114917667,-42.911793120725264
25884,piao,RJ,-22.402149492107974,-43.19183375236307
25886,nossa senhora da aparecida,RJ,-21.5419632731364,-43.89358786383024
25887,jamapara,RJ,-22.264435327679074,-42.73961420494515
25887,jamapará,RJ,-21.893946416493492,-42.71055221281383
25887,sapucaia,RJ,-22.251618859879056,-43.154742445393566
25900,mage,RJ,-22.652098971033777,-43.06197952037552
25900,magé,RJ,-22.646972177707678,-43.09652529692698
25901,mage,RJ,-22.650203327702688,-43.057061179525
25901,magé,RJ,-22.630810165213468,-43.07040034703414
25902,mage,RJ,-22.657143581017177,-43.12359152172995
25902,magé,RJ,-22.669154387242532,-43.08977079483116
25903,mage,RJ,-22.640277542635136,-43.077669893939564
25903,magé,RJ,-22.65139558905593,-43.041145218004935
25904,mage,RJ,-22.65181465633809,-43.05361261025339
25905,mage,RJ,-22.661390928999936,-43.03525083599993
25907,mage,RJ,-22.63834755325358,-43.138078690945136
25907,magé,RJ,-22.63896809942309,-43.20384815498544
25908,mage,RJ,-22.659934857054594,-43.1189749597758
25908,magé,RJ,-22.652226767514552,-43.119199356791036
25911,mage,RJ,-22.55780561588357,-43.0453637711769
25911,magé,RJ,-22.56878170888254,-43.04154495479373
25912,mage,RJ,-22.56274480200981,-43.05626127330892
25912,magé,RJ,-22.6104767683124,-43.083780256549666
25912,santo aleixo,RJ,-22.60577981357824,-43.03580838322684
25914,mage,RJ,-22.59756659406471,-43.07104086190399
25914,magé,RJ,-22.576920795340676,-43.06148175700535
25915,piabeta,RJ,-22.689739914121596,-43.34639483687893
25916,mage,RJ,-22.613066553014622,-43.12790052404587
25916,magé,RJ,-22.622285649324567,-43.1141327048268
25917,mage,RJ,-22.827570210087117,-43.407390655253444
25920,mage,RJ,-22.739251006816584,-43.14806331929268
25920,santo aleixo,RJ,-22.602975849583462,-43.03770621797361
25921,mage,RJ,-22.65073478192114,-43.12121173211978
25921,magé,RJ,-22.657938735525377,-43.142368835859955
25922,mage,RJ,-22.659508330441916,-43.13778660784205
25922,magé,RJ,-22.66534163210945,-43.104807940519834
25924,mage,RJ,-22.68107285306331,-43.16705239961921
25924,magé,RJ,-22.671402918174792,-43.17057120597948
25925,mage,RJ,-22.691783854251376,-43.106357741119176
25925,magé,RJ,-22.706975194571665,-43.133837697961326
25926,mage,RJ,-22.70055209762283,-43.159173874422684
25926,magé,RJ,-22.706945698107134,-43.16175034858102
25927,mage,RJ,-22.580858599999942,-43.024005199999976
25928,mage,RJ,-22.636016818226437,-43.02534331618508
25930,guia de pacobaiba,RJ,-22.69890156414833,-43.159940175113015
25930,guia de pacobaíba,RJ,-22.70248345535665,-43.14633068633229
25930,mage,RJ,-22.68388849976767,-43.15967689393567
25930,magé,RJ,-22.66435002605063,-43.17393875366568
25931,inhomirim,RJ,-22.615257104895107,-43.17537512802392
25931,mage,RJ,-22.615188079864375,-43.171357193239096
25931,magé,RJ,-22.616056065435405,-43.16932507124568
25932,mage,RJ,-22.605809010573903,-43.16337024940296
25932,magé,RJ,-22.608685683287323,-43.17015764144263
25933,mage,RJ,-22.588148027137137,-43.182862613989336
25933,magé,RJ,-22.61496399843725,-43.19902082374999
25935,inhomirim,RJ,-22.645221149277837,-43.14824974079406
25935,mage,RJ,-22.616149629151735,-43.17962966071798
25935,magé,RJ,-22.609778775915235,-43.18557574722774
25936,guia de pacobaiba,RJ,-22.5982856640529,-43.19273536370275
25936,inhomirim,RJ,-22.662507917103454,-43.16169325863794
25936,mage,RJ,-22.622249091164157,-43.192309685944295
25936,magé,RJ,-22.60985440696451,-43.19655389589363
25937,mage,RJ,-22.639534408931613,-43.1832205201691
25937,magé,RJ,-22.677369279993016,-43.18073278803333
25938,mage,RJ,-22.650406726899483,-43.20238957073302
25938,magé,RJ,-22.664982789262993,-43.20568736936404
25940,guapimirim,RJ,-22.617931893774944,-43.00412879602773
25941,guapimirim,RJ,-22.62586672856899,-43.010677828236446
25942,guapimirim,RJ,-22.589184799534628,-43.008721225874524
25943,guapimirim,RJ,-22.551014931094276,-42.984420499067156
25945,guapimirim,RJ,-22.528934117386,-42.98544280263765
25946,guapimirim,RJ,-22.527718078493137,-42.978266279510706
25947,guapimirim,RJ,-22.52160503745664,-42.96706435204439
25948,guapimirim,RJ,-22.51666724837226,-42.977582848227776
25949,guapimirim,RJ,-22.514546657287838,-42.96902750677734
25953,teresopolis,RJ,-22.411876315114924,-42.96627737363444
25953,teresópolis,RJ,-22.412355363568583,-42.96717800591612
25954,teresopolis,RJ,-22.432056100572602,-42.94847826320695
25954,teresópolis,RJ,-22.435333629148044,-42.94642720318216
25955,teresopolis,RJ,-22.421860957761353,-42.96709547776843
25955,teresópolis,RJ,-22.42066236190829,-42.96811383847592
25956,teresopolis,RJ,-22.428970177969475,-42.96512924900658
25956,teresópolis,RJ,-22.42875997041992,-42.965529537403995
25957,teresopolis,RJ,-22.4305858524556,-42.97008224113825
25957,teresópolis,RJ,-22.436169709249473,-42.9713781176423
25958,teresopolis,RJ,-22.44714260130056,-42.97125913873754
25958,teresópolis,RJ,-22.450631034802484,-42.96819516147676
25959,teresopolis,RJ,-22.452194707615966,-42.98038403351813
25959,teresópolis,RJ,-22.450759284703828,-42.980306043185756
25960,teresopolis,RJ,-22.44319742301939,-42.98217577522479
25960,teresópolis,RJ,-22.44827675726885,-42.980823440292305
25961,teresopolis,RJ,-22.436858958315156,-42.980358773064225
25961,teresópolis,RJ,-22.43572629390499,-42.982194614217924
25963,teresopolis,RJ,-22.417474040676773,-42.97676684107978
25963,teresópolis,RJ,-22.419136864211982,-42.97639540232327
25964,teresopolis,RJ,-22.428073393599817,-42.98134249559902
25964,teresópolis,RJ,-22.427318474403517,-42.981452743705844
25965,teresopolis,RJ,-22.402158725987874,-42.975781377959485
25965,teresópolis,RJ,-22.400793862190277,-42.97498221918353
25966,teresopolis,RJ,-22.401076924153603,-42.99201735501281
25966,teresópolis,RJ,-22.402912498760976,-42.985671006620734
25970,teresopolis,RJ,-22.39124641735028,-42.99578369874362
25970,teresópolis,RJ,-22.398173634912027,-42.99868022310932
25970,´teresopolis,RJ,-22.3923352156144,-42.98939222208482
25973,teresopolis,RJ,-22.37987952547682,-42.970649142415574
25973,teresópolis,RJ,-22.374315381772558,-42.99752444391156
25974,teresopolis,RJ,-22.381128215113883,-42.97943913882168
25974,teresópolis,RJ,-22.38662900606008,-42.98439537004597
25975,teresopolis,RJ,-22.413107781250506,-42.946858283955045
25975,teresópolis,RJ,-22.414977877003793,-42.93970799776804
25976,teresopolis,RJ,-22.392866170562066,-42.94879251858005
25976,teresópolis,RJ,-22.393466905892172,-42.94785974939687
25977,teresopolis,RJ,-22.357362824270215,-42.894026079833075
25977,teresópolis,RJ,-22.389229625375812,-42.92752248251074
25980,teresopolis,RJ,-22.30520365716113,-42.888338422459626
25985,teresopolis,RJ,-22.133941996949776,-42.77974758030267
25990,teresopolis,RJ,-22.412337122873986,-42.98330709309821
25995,teresopolis,RJ,-22.38823661424635,-42.91726718887314
25995,teresópolis,RJ,-22.394111995470528,-42.94190281166337
26010,nova iguacu,RJ,-22.754868337745847,-43.42761899067975
26010,nova iguaçu,RJ,-22.7571462101286,-43.4368492420793
26011,nova iguacu,RJ,-22.749078499541746,-43.432336932138206
26011,nova iguaçu,RJ,-22.747073641912255,-43.42785521682384
26012,nova iguacu,RJ,-22.73889834716079,-43.43927326234271
26012,nova iguaçu,RJ,-22.741313482645083,-43.43546775502474
26013,nova iguacu,RJ,-22.745780097415768,-43.44398388677575
26013,nova iguaçu,RJ,-22.744475704042657,-43.44279249769847
26014,nova iguaçu,RJ,-22.70976971510813,-43.46239835589092
26015,nova iguacu,RJ,-22.745102966109055,-43.43950032584293
26015,nova iguaçu,RJ,-22.744198229040332,-43.43649366283233
26020,nova iguacu,RJ,-22.732790748419525,-43.449387013693965
26020,nova iguaçu,RJ,-22.734728785652496,-43.45091835200617
26021,nova iguacu,RJ,-22.72625063532438,-43.43952916436511
26021,nova iguaçu,RJ,-22.729262351320717,-43.44071530302619
26022,nova iguacu,RJ,-22.733316470865365,-43.462715762762144
26022,nova iguaçu,RJ,-22.727695221196587,-43.45214292524487
26023,nova iguacu,RJ,-22.718635361272444,-43.45477059736858
26023,nova iguaçu,RJ,-22.717097859735052,-43.44252608215312
26025,nova iguacu,RJ,-22.730629106878048,-43.44141566040569
26030,nova iguacu,RJ,-22.72862664558173,-43.463055050529334
26030,nova iguaçu,RJ,-22.73428548852587,-43.46453625287021
26031,nova iguacu,RJ,-22.733175935411328,-43.47594733997487
26031,nova iguaçu,RJ,-22.73303375369049,-43.47455243587006
26032,nova iguacu,RJ,-22.73139085577444,-43.48030177032959
26032,nova iguaçu,RJ,-22.728277659513267,-43.47183770893235
26033,nova iguacu,RJ,-22.72279288983425,-43.46162419577037
26033,nova iguaçu,RJ,-22.725159284723432,-43.46560464204725
26035,nova iguacu,RJ,-22.72277955303024,-43.46645519648206
26040,nova iguacu,RJ,-22.71544117999211,-43.45524736676018
26040,nova iguaçu,RJ,-22.71701642647608,-43.44323969198397
26041,nova iguacu,RJ,-22.710421603885543,-43.4663199325665
26041,nova iguaçu,RJ,-22.706188815514874,-43.46189292242146
26042,nova iguacu,RJ,-22.708250072928656,-43.48009826634505
26042,nova iguaçu,RJ,-22.709459668071464,-43.47243434460643
26043,nova iguacu,RJ,-22.70091160583086,-43.477574331023085
26043,nova iguaçu,RJ,-22.70258078596625,-43.47834857802571
26050,nova iguacu,RJ,-22.692815657204413,-43.46820617866665
26050,nova iguaçu,RJ,-22.688266166245683,-43.46468103745211
26051,nova iguacu,RJ,-22.694302631183426,-43.456519094821196
26051,nova iguaçu,RJ,-22.691244740187326,-43.45226499823635
26052,nova iguacu,RJ,-22.68319667807948,-43.448221725325766
26052,nova iguaçu,RJ,-22.68031623662982,-43.44505847458608
26053,nova iguacu,RJ,-22.67662433842541,-43.467776216041464
26053,nova iguaçu,RJ,-22.67530728389374,-43.45043244000802
26055,nova iguacu,RJ,-22.671208242097247,-43.44679911952638
26055,nova iguaçu,RJ,-22.66992457225717,-43.446885965925546
26060,nova iguacu,RJ,-22.707134387605358,-43.44657141316741
26060,nova iguaçu,RJ,-22.700481009664884,-43.43347870240083
26061,nova iguacu,RJ,-22.695235217271467,-43.43988240291833
26061,nova iguaçu,RJ,-22.692743864862077,-43.45693235601866
